cpu_mark,cpu_cores,cpu_clock,cpu_smt,cpu_tdp,thread_mark,g3d_mark,gpu_vram,gpu_tdp,gpu_g2d,label,match
46208,24,2.0,1,65,4312,19752,8,115,1083,4k_60,0
42243,20,2.1,1,65,4258,25180,10,320,1049,4k_60,1
30611,12,2.1,1,65,3896,19828,12,230,943,1080p_144+,1
45525,16,3.4,1,105,3469,31747,12,285,1195,4k_120-144,1
52891,20,3.4,1,125,4479,27007,12,350,1088,4k_60,0
9462,6,2.9,0,65,2432,16895,12,170,960,1080p_144+,0
37783,14,3.5,1,125,4131,19752,8,115,1083,1080p_144+,1
36773,16,2.1,1,65,4112,17172,8,176,913,1080p_144+,1
23590,8,3.9,1,105,2803,14128,6,160,748,1080p_120-144,1
31402,14,2.6,1,65,4008,17172,8,176,913,1080p_144+,1
58970,24,3.2,1,125,4696,31060,24,355,1240,1440p_144+,1
22216,10,3.6,1,125,3071,16895,12,170,960,1440p_60,1
36108,16,2.4,1,65,4029,17172,8,176,913,1440p_120-144,0
50414,12,4.4,1,120,4132,31060,20,355,1240,4k_120-144,1
23878,8,3.6,1,125,3376,31060,24,355,1240,4k_120-144,0
38668,14,3.5,1,125,4273,25180,10,320,1049,4k_60,1
9535,4,3.8,1,65,2789,16485,8,160,911,1440p_60,0
31711,14,2.7,1,65,4049,38421,24,450,1295,4k_60,0
25664,10,2.5,1,148,3709,16895,12,170,960,1440p_60,1
8547,4,3.7,1,65,2673,9779,3,120,771,1080p_60,0
31711,14,2.7,1,65,4049,27007,12,350,1088,1080p_144+,0
20288,6,3.6,1,65,3338,7647,4,53,715,1080p_60,1
3471,4,3.1,0,35,1617,28889,20,315,1203,4k_120-144,0
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
22193,8,2.5,1,65,3407,31060,24,355,1240,4k_120-144,0
42243,20,2.1,1,65,4258,22292,8,220,998,1440p_120-144,1
42746,24,1.1,1,35,4178,22726,8,160,1077,1440p_120-144,1
13598,6,3.7,1,95,2723,9554,4,107,808,1080p_60,1
34544,12,3.6,1,190,4023,19752,8,115,1083,1440p_120-144,1
39035,14,3.5,1,125,4288,16895,12,170,960,1080p_144+,1
53404,20,3.4,1,125,4498,28889,20,315,1203,4k_120-144,1
42152,20,2.1,1,65,4271,27007,12,350,1088,4k_60,1
19573,6,3.9,1,125,3333,14128,6,160,748,1080p_60,0
59317,24,3.2,1,125,4714,27007,12,350,1088,1440p_144+,1
16340,8,3.6,1,95,2197,38421,24,450,1295,4k_144+,0
39061,12,3.7,1,105,3470,20416,8,200,988,1440p_120-144,1
2149,2,2.8,0,51,1687,26728,16,300,1048,1440p_144+,0
22563,8,2.5,1,65,3385,16895,12,170,960,1440p_60,1
46162,16,3.4,1,125,4347,26969,12,200,1159,1440p_144+,1
27046,6,3.8,1,65,3908,14128,6,160,748,1440p_60,1
19862,6,3.0,1,65,3678,26969,12,200,1159,1440p_144+,0
52891,20,3.4,1,125,4479,34556,16,320,1234,4k_120-144,1
32388,18,3.0,1,165,2652,16485,8,160,911,1080p_144+,1
58970,24,3.2,1,125,4696,31747,12,285,1195,4k_120-144,1
10170,6,3.6,0,95,2583,12714,8,130,925,1080p_120-144,0
41369,16,3.2,1,241,4148,31747,12,285,1195,1440p_144+,1
46731,24,2.0,1,65,4491,28889,20,315,1203,4k_120-144,1
38713,16,2.1,1,65,4125,23468,8,290,1049,4k_60,1
17498,8,3.7,1,105,2420,7877,4,75,568,1080p_60,1
48583,12,3.6,1,65,4141,31747,12,285,1195,4k_120-144,1
23878,8,3.6,1,125,3376,14128,6,160,748,1080p_120-144,1
30611,12,2.1,1,65,3896,26969,12,200,1159,1440p_120-144,0
30562,12,2.1,1,65,3862,19828,12,230,943,1080p_144+,1
51524,12,4.7,1,170,4245,23468,8,290,1049,4k_60,0
27874,14,3.3,1,165,2663,15119,8,132,879,1440p_60,1
37614,14,3.5,1,125,4123,25180,10,320,1049,1440p_120-144,1
34243,12,3.6,1,190,4001,15119,8,132,879,4k_60,0
30562,12,2.1,1,65,3862,16895,12,170,960,1080p_144+,1
19486,6,2.5,1,65,3492,12714,8,130,925,1080p_120-144,0
12924,4,2.5,1,35,3423,27007,12,350,1088,1440p_144+,0
42152,20,2.1,1,65,4271,11659,6,120,777,4k_60,0
6727,4,3.6,0,65,2494,19752,8,115,1083,1440p_120-144,0
25097,10,2.5,1,148,3638,25180,10,320,1049,1440p_60,0
31635,14,2.5,1,65,3871,16895,12,170,960,1080p_144+,1
27877,10,3.7,1,150,3932,14128,6,160,748,1080p_120-144,1
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
58842,24,3.0,1,125,4614,26678,24,350,1056,1440p_144+,1
7728,6,2.1,0,35,2009,26728,16,300,1048,1440p_144+,0
17721,6,3.6,1,65,2564,31747,12,285,1195,4k_120-144,0
35890,8,4.5,1,105,4193,22292,8,220,998,1440p_120-144,1
11029,4,3.8,1,65,2526,12714,8,130,925,1080p_120-144,0
25202,12,3.5,1,180,2491,12714,8,130,925,1080p_120-144,1
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
1807,2,2.8,0,35,1594,25180,10,320,1049,1440p_120-144,0
14189,6,4.1,1,125,2914,9554,4,107,808,1080p_60,1
25664,10,2.5,1,148,3709,14377,8,180,879,1080p_120-144,1
16340,8,3.6,1,95,2197,9108,8,130,774,1080p_60,1
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
34544,12,3.6,1,190,4023,19224,10,175,1059,1080p_144+,1
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_144+,0
58010,24,3.0,1,125,4597,26728,16,300,1048,1440p_144+,1
58842,24,3.0,1,125,4614,31747,12,285,1195,1440p_144+,1
20266,6,3.6,1,65,3225,16895,12,170,960,1440p_60,1
50414,12,4.4,1,120,4132,38421,24,450,1295,4k_144+,1
20288,6,3.6,1,65,3338,7877,4,75,568,1080p_120-144,0
41080,16,3.2,1,241,4155,22726,8,160,1077,1440p_120-144,1
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_120-144,1
16322,8,2.9,1,65,2876,9554,4,107,808,1080p_60,1
41080,16,3.2,1,241,4155,20416,8,200,988,4k_60,1
42746,24,1.1,1,35,4178,38421,24,450,1295,4k_144+,0
4221,2,4.1,1,58,2500,31747,12,285,1195,4k_120-144,0
8547,4,3.7,1,65,2673,12714,8,130,925,1080p_120-144,0
27794,8,3.8,1,105,3445,12714,8,130,925,1080p_120-144,1
25099,8,3.5,1,125,3511,12714,8,130,925,1080p_120-144,1
36108,16,2.4,1,65,4029,26728,16,300,1048,1080p_144+,0
42746,24,1.1,1,35,4178,16895,12,170,960,4k_60,0
42152,20,2.1,1,65,4271,19752,8,115,1083,1440p_144+,0
41369,16,3.2,1,241,4148,22121,16,250,983,4k_60,1
42243,20,2.1,1,65,4258,22726,8,160,1077,1440p_120-144,1
3733,2,3.7,1,54,2189,9554,4,107,808,1080p_60,0
48583,12,3.6,1,65,4141,31747,12,285,1195,4k_120-144,1
31443,8,4.2,1,65,3898,19828,12,230,943,4k_60,1
42243,20,2.1,1,65,4258,26678,24,350,1056,4k_60,1
14799,8,3.0,1,65,2000,22121,16,250,983,4k_60,0
27874,14,3.3,1,165,2663,12714,8,130,925,1080p_120-144,1
4221,2,4.1,1,58,2500,12714,8,130,925,1080p_120-144,0
46398,16,3.4,1,125,4357,28889,20,315,1203,1440p_144+,1
36773,16,2.1,1,65,4112,26969,12,200,1159,1080p_144+,0
32388,18,3.0,1,165,2652,17172,8,176,913,1440p_60,1
37614,14,3.5,1,125,4123,27007,12,350,1088,1440p_120-144,0
23590,8,3.9,1,105,2803,22292,8,220,998,1440p_60,0
37783,14,3.5,1,125,4131,22749,16,165,1063,1440p_120-144,1
21570,6,3.3,1,65,3833,22292,8,220,998,1440p_120-144,0
24477,8,3.6,1,125,3396,38421,24,450,1295,1080p_120-144,0
8194,6,2.2,0,35,2156,38421,24,450,1295,4k_144+,0
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
21876,6,3.7,1,65,3363,26728,16,300,1048,1080p_60,0
24477,8,3.6,1,125,3396,26969,12,200,1159,1440p_144+,0
13169,6,3.6,0,65,2503,12717,6,125,805,1080p_60,0
25664,10,2.5,1,148,3709,12714,8,130,925,1440p_60,1
30562,12,2.1,1,65,3862,12717,6,125,805,1440p_60,1
27046,6,3.8,1,65,3908,16895,12,170,960,1440p_60,1
23590,8,3.9,1,105,2803,22292,8,220,998,1440p_60,0
58010,24,3.0,1,125,4597,19752,8,115,1083,1080p_144+,0
26636,8,3.4,1,65,3382,12714,8,130,925,1080p_120-144,1
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
34243,12,3.6,1,190,4001,27007,12,350,1088,1440p_120-144,0
31635,14,2.5,1,65,3871,12714,8,130,925,1440p_60,1
24509,8,3.8,1,65,3285,20416,8,200,988,1080p_120-144,0
38668,14,3.5,1,125,4273,28889,20,315,1203,4k_60,0
36773,16,2.1,1,65,4112,20778,12,250,964,4k_60,1
3598,4,3.5,0,65,1637,20416,8,200,988,1440p_120-144,0
46398,16,3.4,1,125,4357,28889,20,315,1203,4k_120-144,1
7446,6,1.7,0,35,1914,9554,4,107,808,1080p_60,0
33982,16,2.4,1,65,4028,26969,12,200,1159,4k_60,1
22216,10,3.6,1,125,3071,31060,24,355,1240,4k_120-144,0
51524,12,4.7,1,170,4245,22292,8,220,998,1440p_144+,0
58970,24,3.2,1,125,4696,26969,12,200,1159,1440p_144+,1
34555,8,3.6,1,65,4065,16895,12,170,960,1080p_144+,1
21565,6,3.5,1,65,3258,28889,20,315,1203,1080p_120-144,0
10011,4,3.8,1,65,2839,16895,12,170,960,1080p_60,0
18011,6,2.8,1,65,3293,6323,4,75,648,1080p_60,1
18011,6,2.8,1,65,3293,38421,24,450,1295,4k_144+,0
34544,12,3.6,1,190,4023,26969,12,200,1159,4k_60,1
46398,16,3.4,1,125,4357,31060,24,355,1240,4k_120-144,1
22563,8,2.5,1,65,3385,12714,8,130,925,1440p_60,1
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
46731,24,2.0,1,65,4491,31747,12,285,1195,1440p_144+,1
38713,16,2.1,1,65,4125,25180,10,320,1049,4k_60,1
38713,16,2.1,1,65,4125,22292,8,220,998,1440p_120-144,1
25364,10,2.5,1,148,3768,26678,24,350,1056,1080p_120-144,0
22193,8,2.5,1,65,3407,12717,6,125,805,1440p_60,1
39061,12,3.7,1,105,3470,22726,8,160,1077,1440p_120-144,1
42243,20,2.1,1,65,4258,20416,8,200,988,1440p_120-144,1
33982,16,2.4,1,65,4028,16895,12,170,960,1440p_60,1
42746,24,1.1,1,35,4178,31747,12,285,1195,1440p_144+,1
36108,16,2.4,1,65,4029,26728,16,300,1048,1080p_144+,0
21674,6,4.1,1,65,3896,14128,6,160,748,1440p_60,1
41369,16,3.2,1,241,4148,26728,16,300,1048,1440p_144+,1
41369,16,3.2,1,241,4148,19828,12,230,943,4k_60,1
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
42152,20,2.1,1,65,4271,20416,8,200,988,1440p_144+,0
32388,18,3.0,1,165,2652,19752,8,115,1083,1080p_144+,1
24509,8,3.8,1,65,3285,14128,6,160,748,1080p_120-144,1
46398,16,3.4,1,125,4357,27007,12,350,1088,1440p_144+,1
59317,24,3.2,1,125,4714,28889,20,315,1203,4k_120-144,1
25202,12,3.5,1,180,2491,16895,12,170,960,1080p_144+,0
31443,8,4.2,1,65,3898,26678,24,350,1056,4k_60,1
48583,12,3.6,1,65,4141,16895,12,170,960,1440p_144+,0
50414,12,4.4,1,120,4132,25180,10,320,1049,4k_120-144,0
9231,4,3.7,1,65,2325,15917,12,185,842,1080p_144+,0
35890,8,4.5,1,105,4193,19752,8,115,1083,1440p_120-144,1
58970,24,3.2,1,125,4696,22292,8,220,998,1440p_144+,0
51524,12,4.7,1,170,4245,25180,10,320,1049,4k_144+,0
50476,24,2.0,1,65,4412,38421,24,450,1295,4k_144+,1
26636,8,3.4,1,65,3382,14128,6,160,748,1440p_60,1
51524,12,4.7,1,170,4245,23468,8,290,1049,4k_120-144,0
38713,16,2.1,1,65,4125,25180,10,320,1049,1080p_144+,0
34243,12,3.6,1,190,4001,12714,8,130,925,1440p_60,1
50476,24,2.0,1,65,4412,22726,8,160,1077,1440p_144+,0
22466,10,3.7,1,165,2674,8788,4,150,740,1080p_60,1
11577,4,3.6,1,65,2418,9554,4,107,808,1080p_60,1
3733,2,3.7,1,54,2189,38421,24,450,1295,4k_144+,0
38713,16,2.1,1,65,4125,25180,10,320,1049,1440p_120-144,1
36773,16,2.1,1,65,4112,16895,12,170,960,1080p_144+,1
48583,12,3.6,1,65,4141,11659,6,120,777,1080p_120-144,0
58010,24,3.0,1,125,4597,31060,20,355,1240,4k_120-144,1
21570,6,3.3,1,65,3833,27007,12,350,1088,1440p_144+,0
39035,14,3.5,1,125,4288,20416,8,200,988,1440p_120-144,1
39035,14,3.5,1,125,4288,22726,8,160,1077,1440p_120-144,1
41369,16,3.2,1,241,4148,27007,12,350,1088,1440p_144+,1
52891,20,3.4,1,125,4479,16493,8,175,854,4k_120-144,0
6544,6,3.2,1,130,1468,28889,20,315,1203,4k_120-144,0
30562,12,2.1,1,65,3862,27007,12,350,1088,4k_60,1
37614,14,3.5,1,125,4123,19828,12,230,943,1080p_144+,1
37783,14,3.5,1,125,4131,12714,8,130,925,4k_60,0
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
38713,16,2.1,1,65,4125,14128,6,160,748,1080p_120-144,0
59317,24,3.2,1,125,4714,16895,12,170,960,1440p_144+,0
42243,20,2.1,1,65,4258,22726,8,160,1077,1440p_120-144,1
13263,8,3.0,0,65,2769,9554,4,107,808,1080p_60,1
11029,4,3.8,1,65,2526,15119,8,132,879,1440p_60,0
46731,24,2.0,1,65,4491,16619,8,165,969,4k_120-144,0
58010,24,3.0,1,125,4597,19752,8,115,1083,1440p_144+,0
42746,24,1.1,1,35,4178,26969,12,200,1159,1440p_144+,1
50414,12,4.4,1,120,4132,11659,6,120,777,4k_144+,0
46719,24,2.0,1,65,4423,16493,8,175,854,1440p_144+,0
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
39035,14,3.5,1,125,4288,38421,24,450,1295,1080p_144+,0
13598,6,3.7,1,95,2723,9554,4,107,808,1080p_60,1
34555,8,3.6,1,65,4065,22749,16,165,1063,4k_60,1
23441,10,2.5,1,154,3498,12714,8,130,925,1080p_120-144,1
50476,24,2.0,1,65,4412,31060,24,355,1240,1440p_144+,1
6963,4,3.5,0,65,2122,13519,6,150,870,1440p_60,0
18693,8,3.8,1,125,3046,14128,6,160,748,1440p_60,0
6416,4,3.4,1,77,2074,16895,12,170,960,1440p_60,0
13291,6,3.1,1,65,2815,16895,12,170,960,1440p_60,0
34243,12,3.6,1,190,4001,19828,12,230,943,1440p_120-144,1
25664,10,2.5,1,148,3709,22726,3,160,1077,1080p_120-144,0
58010,24,3.0,1,125,4597,31060,24,355,1240,1440p_144+,1
39061,12,3.7,1,105,3470,22292,8,220,998,1440p_120-144,1
38713,16,2.1,1,65,4125,15119,8,132,879,1080p_144+,1
6727,4,3.6,0,65,2494,25180,10,320,1049,4k_60,0
61539,24,3.2,1,150,4850,38421,24,450,1295,4k_144+,1
17721,6,3.6,1,65,2564,20416,8,200,988,1080p_60,0
36108,16,2.4,1,65,4029,12912,6,120,808,1440p_60,0
24327,8,3.7,1,65,3288,16895,12,170,960,1440p_60,1
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
53404,20,3.4,1,125,4498,28889,20,315,1203,1440p_144+,1
32388,18,3.0,1,165,2652,17172,8,176,913,1440p_60,1
30562,12,2.1,1,65,3862,23468,8,290,1049,1440p_120-144,1
50414,12,4.4,1,120,4132,12714,8,130,925,4k_120-144,0
19829,6,3.9,1,65,3188,17172,8,176,913,1440p_60,0
61539,24,3.2,1,150,4850,17172,8,176,913,4k_144+,0
38713,16,2.1,1,65,4125,20416,8,200,988,4k_60,1
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
59317,24,3.2,1,125,4714,20416,8,200,988,4k_144+,0
5281,4,3.1,0,35,1875,14128,6,160,748,1440p_60,0
46731,24,2.0,1,65,4491,31747,12,285,1195,4k_120-144,1
14657,4,3.4,1,58,3610,19752,8,115,1083,1440p_120-144,0
23050,14,1.6,1,35,3604,12714,8,130,925,1080p_120-144,1
31711,14,2.7,1,65,4049,16895,12,170,960,1080p_144+,1
42243,20,2.1,1,65,4258,26969,12,200,1159,1440p_144+,1
20288,6,3.6,1,65,3338,9554,4,107,808,1080p_60,1
23590,8,3.9,1,105,2803,20416,8,200,988,1440p_60,0
34555,8,3.6,1,65,4065,15917,12,185,842,4k_60,0
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
4486,2,3.9,1,51,2317,22292,8,220,998,1440p_120-144,0
51524,12,4.7,1,170,4245,26728,16,300,1048,1440p_144+,1
34261,8,4.2,1,120,3754,27007,12,350,1088,1440p_120-144,0
19556,6,3.9,1,125,3347,16493,8,175,854,1080p_144+,0
50414,12,4.4,1,120,4132,31747,12,285,1195,4k_120-144,1
43912,16,3.4,1,150,4338,31060,24,355,1240,1440p_120-144,0
30611,12,2.1,1,65,3896,16895,12,170,960,4k_60,0
25097,10,2.5,1,148,3638,12717,6,125,805,1080p_120-144,1
61539,24,3.2,1,150,4850,38421,24,450,1295,4k_144+,1
16040,6,3.7,1,65,2658,27007,12,350,1088,1440p_144+,0
38713,16,2.1,1,65,4125,22292,8,220,998,4k_60,1
22563,8,2.5,1,65,3385,20778,12,250,964,1080p_60,0
37783,14,3.5,1,125,4131,17172,8,176,913,1080p_144+,1
50476,24,2.0,1,65,4412,28889,20,315,1203,4k_144+,0
34544,12,3.6,1,190,4023,16895,12,170,960,1080p_144+,1
33982,16,2.4,1,65,4028,24985,16,300,1021,1080p_144+,0
14799,8,3.0,1,65,2000,26678,24,350,1056,4k_60,0
42746,24,1.1,1,35,4178,22292,8,220,998,1440p_144+,0
24509,8,3.8,1,65,3285,22292,8,220,998,1080p_120-144,0
22216,10,3.6,1,125,3071,16895,12,170,960,1440p_60,1
23441,10,2.5,1,154,3498,7647,4,53,715,1080p_60,1
11577,4,3.6,1,65,2418,16895,12,170,960,1440p_60,0
45525,16,3.4,1,105,3469,28889,20,315,1203,4k_120-144,1
37614,14,3.5,1,125,4123,20416,8,200,988,1440p_120-144,1
31711,14,2.7,1,65,4049,12714,8,130,925,1440p_60,1
46719,24,2.0,1,65,4423,25180,10,320,1049,1440p_144+,0
50414,12,4.4,1,120,4132,38421,24,450,1295,4k_144+,1
5372,4,3.3,0,84,2084,28889,20,315,1203,1440p_144+,0
58970,24,3.2,1,125,4696,34556,16,320,1234,4k_120-144,1
61539,24,3.2,1,150,4850,12717,6,125,805,4k_144+,0
50414,12,4.4,1,120,4132,31747,12,285,1195,4k_120-144,1
27046,6,3.8,1,65,3908,20778,12,250,964,1080p_120-144,0
31635,14,2.5,1,65,3871,19752,8,115,1083,1080p_144+,1
48583,12,3.6,1,65,4141,26678,24,350,1056,1440p_144+,1
20288,6,3.6,1,65,3338,12714,8,130,925,1080p_120-144,1
41369,16,3.2,1,241,4148,28889,20,315,1203,4k_120-144,0
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_120-144,1
21674,6,4.1,1,65,3896,38421,24,450,1295,1440p_60,0
38713,16,2.1,1,65,4125,25180,10,320,1049,1440p_120-144,1
6544,6,3.2,1,130,1468,22726,8,160,1077,1440p_120-144,0
34261,8,4.2,1,120,3754,38421,24,450,1295,4k_60,0
22466,10,3.7,1,165,2674,12714,8,130,925,1080p_120-144,1
11029,4,3.8,1,65,2526,31060,20,355,1240,4k_120-144,0
9541,6,3.0,0,65,2447,26969,12,200,1159,4k_60,0
38713,16,2.1,1,65,4125,12717,6,125,805,1080p_120-144,0
8066,4,3.4,1,65,2284,27007,12,350,1088,1440p_144+,0
51524,12,4.7,1,170,4245,28889,20,315,1203,4k_120-144,1
46162,16,3.4,1,125,4347,31060,24,355,1240,4k_120-144,1
31635,14,2.5,1,65,3871,24985,16,300,1021,1440p_120-144,1
13169,6,3.6,0,65,2503,9554,4,107,808,1080p_60,1
31402,14,2.6,1,65,4008,22121,16,250,983,4k_60,1
8066,4,3.4,1,65,2284,16619,8,165,969,1440p_60,0
24509,8,3.8,1,65,3285,19828,12,230,943,1440p_60,0
31635,14,2.5,1,65,3871,9554,4,107,808,1440p_60,0
31711,14,2.7,1,65,4049,31060,20,355,1240,1440p_60,0
58010,24,3.0,1,125,4597,14128,6,160,748,4k_120-144,0
50476,24,2.0,1,65,4412,7877,4,75,568,1080p_60,0
59317,24,3.2,1,125,4714,22292,8,220,998,4k_144+,0
51524,12,4.7,1,170,4245,12714,8,130,925,1440p_144+,0
39061,12,3.7,1,105,3470,20416,8,200,988,1080p_144+,0
42746,24,1.1,1,35,4178,22292,8,220,998,4k_60,1
51524,12,4.7,1,170,4245,16485,8,160,911,4k_144+,0
21674,6,4.1,1,65,3896,14128,6,160,748,1080p_120-144,1
33982,16,2.4,1,65,4028,38421,24,450,1295,1080p_144+,0
22216,10,3.6,1,125,3071,14128,6,160,748,1080p_120-144,1
34555,8,3.6,1,65,4065,17172,8,176,913,1080p_144+,1
46208,24,2.0,1,65,4312,20416,8,200,988,1440p_144+,0
58842,24,3.0,1,125,4614,26678,24,350,1056,4k_144+,0
25364,10,2.5,1,148,3768,22726,8,160,1077,1440p_60,0
31635,14,2.5,1,65,3871,12714,8,130,925,1440p_60,1
34555,8,3.6,1,65,4065,17172,8,176,913,1080p_144+,1
42243,20,2.1,1,65,4258,26728,16,300,1048,1440p_144+,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
39035,14,3.5,1,125,4288,19752,8,115,1083,4k_60,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
19862,6,3.0,1,65,3678,12714,8,130,925,1080p_120-144,0
34243,12,3.6,1,190,4001,23468,8,290,1049,4k_60,1
19600,10,2.8,1,65,3020,9554,4,107,808,1080p_60,1
22563,8,2.5,1,65,3385,7877,4,75,568,1440p_60,0
31711,14,2.7,1,65,4049,31747,12,285,1195,1080p_144+,0
24844,8,3.5,1,125,3533,25180,10,320,1049,1080p_120-144,0
37614,14,3.5,1,125,4123,31747,12,285,1195,4k_120-144,0
36773,16,2.1,1,65,4112,12714,8,130,925,4k_60,0
52891,20,3.4,1,125,4479,34556,16,320,1234,4k_120-144,1
28455,6,4.7,1,105,4139,16895,12,170,960,1440p_60,1
58970,24,3.2,1,125,4696,20416,8,200,988,4k_144+,0
12591,4,2.2,1,35,3276,9554,4,107,808,1080p_60,1
31402,14,2.6,1,65,4008,20416,8,200,988,4k_60,1
33982,16,2.4,1,65,4028,17172,8,176,913,1080p_144+,1
19486,6,2.5,1,65,3492,14128,6,160,748,1080p_120-144,0
46731,24,2.0,1,65,4491,28889,20,315,1203,4k_120-144,1
15377,4,3.5,1,110,3793,23468,8,290,1049,1440p_120-144,0
39061,12,3.7,1,105,3470,26678,24,350,1056,1080p_144+,0
6754,4,3.5,0,65,2049,17172,8,176,913,1440p_60,0
1877,2,3.5,0,65,1629,22121,16,250,983,1440p_120-144,0
58842,24,3.0,1,125,4614,28889,20,315,1203,4k_120-144,1
15377,4,3.5,1,110,3793,23468,8,290,1049,4k_60,0
42243,20,2.1,1,65,4258,26678,24,350,1056,1440p_144+,1
19862,6,3.0,1,65,3678,22292,8,220,998,1440p_120-144,0
42243,20,2.1,1,65,4258,19752,8,115,1083,4k_60,1
33982,16,2.4,1,65,4028,14128,6,160,748,1440p_120-144,0
31443,8,4.2,1,65,3898,28889,20,315,1203,1440p_120-144,0
33982,16,2.4,1,65,4028,14377,8,180,879,1440p_120-144,0
34544,12,3.6,1,190,4023,20416,8,200,988,1440p_120-144,1
36773,16,2.1,1,65,4112,28889,20,315,1203,1080p_144+,0
46208,24,2.0,1,65,4312,12717,6,125,805,4k_120-144,0
26105,12,3.5,1,165,2718,12714,8,130,925,1440p_60,1
27664,10,3.7,1,150,3935,14128,6,160,748,1080p_120-144,1
9293,4,3.7,1,65,2688,31747,12,285,1195,4k_120-144,0
39061,12,3.7,1,105,3470,16895,12,170,960,1440p_60,0
58010,24,3.0,1,125,4597,22292,8,220,998,4k_120-144,0
31635,14,2.5,1,65,3871,12714,8,130,925,4k_60,0
51524,12,4.7,1,170,4245,19752,8,115,1083,4k_120-144,0
46731,24,2.0,1,65,4491,26728,16,300,1048,1440p_144+,1
32388,18,3.0,1,165,2652,25180,10,320,1049,1080p_144+,0
27794,8,3.8,1,105,3445,26728,16,300,1048,1440p_60,0
26850,6,3.7,1,65,3842,16485,8,160,911,1440p_60,1
59317,24,3.2,1,125,4714,20416,8,200,988,4k_144+,0
50476,24,2.0,1,65,4412,31060,24,355,1240,4k_120-144,1
16281,8,2.9,1,65,2899,9554,4,107,808,1080p_60,1
30562,12,2.1,1,65,3862,20416,8,200,988,1440p_120-144,1
24509,8,3.8,1,65,3285,16895,12,170,960,1440p_60,1
4766,4,2.5,0,35,1780,16895,12,170,960,1080p_144+,0
31443,8,4.2,1,65,3898,14128,6,160,748,1440p_60,1
1807,2,2.8,0,35,1594,7647,4,53,715,1080p_60,0
31711,14,2.7,1,65,4049,31747,12,285,1195,1080p_144+,0
51524,12,4.7,1,170,4245,38421,24,450,1295,4k_144+,1
597,1,2.9,0,45,1117,28889,20,315,1203,1440p_144+,0
26105,12,3.5,1,165,2718,14128,6,160,748,1440p_60,1
51524,12,4.7,1,170,4245,14128,6,160,748,4k_120-144,0
4766,4,2.5,0,35,1780,38421,24,450,1295,4k_144+,0
52891,20,3.4,1,125,4479,20778,12,250,964,1440p_144+,0
21674,6,4.1,1,65,3896,12912,6,120,808,1080p_60,0
21876,6,3.7,1,65,3363,27007,12,350,1088,4k_60,0
12160,6,2.9,1,65,2543,7647,4,53,715,1080p_60,1
23878,8,3.6,1,125,3376,12714,8,130,925,1080p_120-144,1
46208,24,2.0,1,65,4312,31747,12,285,1195,4k_120-144,1
20872,8,2.5,1,65,3278,9554,4,107,808,1080p_60,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
26850,6,3.7,1,65,3842,26728,16,300,1048,1440p_60,0
20872,8,2.5,1,65,3278,22726,8,160,1077,1080p_120-144,0
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
16281,8,2.9,1,65,2899,17172,8,176,913,1080p_144+,0
12591,4,2.2,1,35,3276,9554,4,107,808,1080p_60,1
19251,6,2.5,1,65,3506,16619,8,165,969,1080p_60,0
43912,16,3.4,1,150,4338,9108,8,130,774,1440p_120-144,0
37614,14,3.5,1,125,4123,31747,12,285,1195,4k_120-144,0
48583,12,3.6,1,65,4141,16895,12,170,960,4k_120-144,0
19486,6,2.5,1,65,3492,14128,6,160,748,1080p_120-144,0
26636,8,3.4,1,65,3382,12714,8,130,925,1080p_120-144,1
23441,10,2.5,1,154,3498,12717,6,125,805,1080p_120-144,1
50414,12,4.4,1,120,4132,28889,20,315,1203,4k_120-144,1
16040,6,3.7,1,65,2658,16619,8,165,969,1080p_144+,0
31402,14,2.6,1,65,4008,16505,8,235,942,1080p_144+,1
21674,6,4.1,1,65,3896,14128,6,160,748,1440p_60,1
36108,16,2.4,1,65,4029,34556,16,320,1234,1440p_120-144,0
13169,6,3.6,0,65,2503,9554,4,107,808,1080p_60,1
43912,16,3.4,1,150,4338,20416,8,200,988,1440p_144+,0
58842,24,3.0,1,125,4614,31060,24,355,1240,4k_120-144,1
